Layout,PVDD(mV),VG(mV),NWBIAS(mV),Tint(us),W(um),L(um),Wavelength(nm),Pixel_Number,Light_Intensity(uW/cm2),Dark(mV),Light(mV),L-D(mV),Edge
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,640.0,36.0,550.0,1729.0,1875.0,146.0,0.0
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,850.0,36.0,550.0,1729.0,1833.0,104.0,0.0
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,940.0,36.0,550.0,1729.0,1875.0,146.0,0.0
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,1060.0,36.0,550.0,1729.0,2041.0,312.0,0.0
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,1200.0,36.0,550.0,1729.0,1895.0,166.0,0.0
1.0,2300.0,1800.0,2500.0,70.0,0.7,0.4,1300.0,36.0,550.0,1729.0,1750.0,21.0,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,640.0,36.0,550.0,395.8,520.8,125.0,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,850.0,36.0,550.0,395.8,500.0,104.2,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,940.0,36.0,550.0,395.8,604.1,208.3,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,1060.0,36.0,550.0,395.8,1208.0,812.2,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,1200.0,36.0,550.0,395.8,750.0,354.2,0.0
1.0,2300.0,1950.0,2500.0,280.0,0.7,0.4,1300.0,36.0,550.0,395.8,416.6,20.8,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,640.0,36.0,550.0,1104.0,1312.0,208.0,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,850.0,36.0,550.0,1104.0,1291.0,187.0,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,940.0,36.0,550.0,1104.0,1479.0,375.0,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,1060.0,36.0,550.0,1104.0,2041.0,937.0,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,1200.0,36.0,550.0,1104.0,1770.0,666.0,0.0
1.0,2300.0,1900.0,2500.0,350.0,0.7,0.4,1300.0,36.0,550.0,1104.0,1145.0,41.0,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,640.0,36.0,550.0,229.1,354.1,125.0,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,850.0,36.0,550.0,229.1,270.8,41.7,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,940.0,36.0,550.0,229.1,437.0,207.9,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,1060.0,36.0,550.0,229.1,1229.0,999.9,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,1200.0,36.0,550.0,229.1,687.5,458.4,0.0
1.0,2300.0,2000.0,2500.0,470.0,0.7,0.4,1300.0,36.0,550.0,229.1,250.0,20.9,0.0
1.0,2300.0,2000.0,2500.0,900.0,0.3,0.4,850.0,36.0,550.0,228.9,367.9,139.0,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.3,0.4,850.0,36.0,550.0,139.0,245.3,106.3,1.0
3.0,2300.0,2000.0,2500.0,900.0,0.3,0.4,850.0,36.0,550.0,114.4,155.3,40.9,0.0
1.0,2300.0,2000.0,2500.0,900.0,0.8,0.4,850.0,36.0,550.0,474.2,637.8,163.6,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.8,0.4,850.0,36.0,550.0,367.9,425.2,57.3,0.0
3.0,2300.0,2000.0,2500.0,900.0,0.8,0.4,850.0,36.0,550.0,531.5,596.9,65.4,1.0
1.0,2300.0,2000.0,2500.0,900.0,1.4,0.4,850.0,36.0,550.0,727.7,1013.0,285.3,0.0
2.0,2300.0,2000.0,2500.0,900.0,1.4,0.4,850.0,36.0,550.0,711.4,793.1,81.7,0.0
3.0,2300.0,2000.0,2500.0,900.0,1.4,0.4,850.0,36.0,550.0,547.8,588.7,40.9,1.0
1.0,2300.0,2000.0,2500.0,900.0,0.2,0.4,850.0,36.0,550.0,122.6,188.0,65.4,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.2,0.4,850.0,36.0,550.0,130.8,163.5,32.7,0.0
3.0,2300.0,2000.0,2500.0,900.0,0.2,0.4,850.0,36.0,550.0,89.9,139.0,49.1,1.0
1.0,2300.0,2000.0,2500.0,900.0,0.6,0.4,850.0,36.0,550.0,367.9,539.6,171.7,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.6,0.4,850.0,36.0,550.0,449.7,564.2,114.5,1.0
3.0,2300.0,2000.0,2500.0,900.0,0.6,0.4,850.0,36.0,550.0,327.0,376.1,49.1,0.0
1.0,2300.0,2000.0,2500.0,900.0,1.1,0.4,850.0,36.0,550.0,506.9,711.4,204.5,0.0
2.0,2300.0,2000.0,2500.0,900.0,1.1,0.4,850.0,36.0,550.0,556.0,629.6,73.6,0.0
3.0,2300.0,2000.0,2500.0,900.0,1.1,0.4,850.0,36.0,550.0,408.8,441.5,32.7,1.0
1.0,2300.0,2000.0,2500.0,900.0,0.7,0.4,850.0,36.0,550.0,376.1,572.3,196.2,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.7,0.4,850.0,36.0,550.0,359.7,441.5,81.8,1.0
3.0,2300.0,2000.0,2500.0,900.0,0.7,0.4,850.0,36.0,550.0,556.0,637.8,81.8,0.0
1.0,2300.0,2000.0,2500.0,900.0,1.7,0.4,850.0,36.0,550.0,711.4,1013.0,301.6,0.0
2.0,2300.0,2000.0,2500.0,900.0,1.7,0.4,850.0,36.0,550.0,809.5,858.5,49.0,0.0
3.0,2300.0,2000.0,2500.0,900.0,1.7,0.4,850.0,36.0,550.0,654.1,711.4,57.3,1.0
1.0,2300.0,2000.0,2500.0,900.0,2.7,0.4,850.0,36.0,550.0,678.6,989.4,310.8,0.0
2.0,2300.0,2000.0,2500.0,900.0,2.7,0.4,850.0,36.0,550.0,744.1,801.3,57.2,1.0
3.0,2300.0,2000.0,2500.0,900.0,2.7,0.4,850.0,36.0,550.0,776.8,850.4,73.6,0.0
1.0,2300.0,2000.0,2500.0,900.0,0.4,0.7,850.0,36.0,550.0,32.7,73.6,40.9,0.0
2.0,2300.0,2000.0,2500.0,900.0,0.4,0.7,850.0,36.0,550.0,24.5,40.9,16.4,0.0
3.0,2300.0,2000.0,2500.0,900.0,0.4,0.7,850.0,36.0,550.0,32.7,32.7,0.0,1.0
1.0,2300.0,2000.0,2500.0,900.0,1.0,0.7,850.0,36.0,550.0,57.2,155.3,98.1,0.0
2.0,2300.0,2000.0,2500.0,900.0,1.0,0.7,850.0,36.0,550.0,65.4,89.9,24.5,1.0
3.0,2300.0,2000.0,2500.0,900.0,1.0,0.7,850.0,36.0,550.0,57.2,73.6,16.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,640.0,36.0,550.0,583.3,958.3,375.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,850.0,36.0,550.0,583.3,854.1,270.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,583.3,1166.0,582.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1060.0,36.0,550.0,583.3,1687.0,1103.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1200.0,36.0,550.0,583.3,1312.0,728.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1300.0,36.0,550.0,583.3,604.1,20.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,640.0,36.0,550.0,83.3,375.0,291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,850.0,36.0,550.0,83.3,187.5,104.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,940.0,36.0,550.0,83.3,520.8,437.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1060.0,36.0,550.0,83.3,1833.0,1749.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,83.3,687.5,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1300.0,36.0,550.0,83.3,104.1,20.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,640.0,36.0,550.0,625.0,687.5,62.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,850.0,36.0,550.0,625.0,729.1,104.1,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,625.0,937.5,312.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1060.0,36.0,550.0,625.0,1625.0,1000.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1200.0,36.0,550.0,625.0,1416.0,791.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1300.0,36.0,550.0,625.0,625.0,0.0,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,640.0,36.0,550.0,437.5,500.0,62.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,850.0,36.0,550.0,437.5,520.8,83.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,437.5,687.5,250.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1060.0,36.0,550.0,437.5,1354.0,916.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1200.0,36.0,550.0,437.5,1354.0,916.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1300.0,36.0,550.0,437.5,437.5,0.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,640.0,36.0,550.0,62.5,83.3,20.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,850.0,36.0,550.0,62.5,104.1,41.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,940.0,36.0,550.0,62.5,375.0,312.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1060.0,36.0,550.0,62.5,1729.0,1666.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,62.5,854.1,791.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1300.0,36.0,550.0,62.5,83.3,20.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,640.0,36.0,550.0,62.5,83.3,20.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,850.0,36.0,550.0,62.5,83.3,20.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,940.0,36.0,550.0,62.5,229.1,166.6,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1060.0,36.0,550.0,62.5,1250.0,1187.5,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,62.5,604.1,541.6,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1300.0,36.0,550.0,62.5,83.3,20.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,640.0,36.0,550.0,229.1,520.8,291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,640.0,36.0,550.0,532.5,750.0,217.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.4,0.4,640.0,36.0,550.0,812.5,1270.0,457.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.2,0.4,640.0,36.0,550.0,122.6,250.0,127.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,640.0,36.0,550.0,367.9,750.0,382.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,640.0,36.0,550.0,506.9,937.5,430.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,640.0,36.0,550.0,376.1,729.1,353.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.4,640.0,36.0,550.0,711.4,1145.0,433.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,640.0,36.0,550.0,678.6,1062.0,383.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.4,0.7,640.0,36.0,550.0,20.8,83.3,62.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,640.0,36.0,550.0,83.3,270.8,187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,640.0,36.0,550.0,125.0,375.0,250.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,850.0,36.0,550.0,229.1,367.9,138.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,850.0,36.0,550.0,532.5,637.8,105.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.4,0.4,850.0,36.0,550.0,812.5,1013.0,200.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.2,0.4,850.0,36.0,550.0,122.6,188.0,65.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,850.0,36.0,550.0,367.9,539.6,171.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,850.0,36.0,550.0,506.9,711.4,204.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,850.0,36.0,550.0,376.1,572.3,196.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.4,850.0,36.0,550.0,711.4,1013.0,301.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,850.0,36.0,550.0,678.6,989.4,310.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.4,0.7,850.0,36.0,550.0,32.7,73.6,40.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,850.0,36.0,550.0,57.2,155.3,98.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,850.0,36.0,550.0,106.3,212.6,106.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,36.0,550.0,229.1,1291.0,1061.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,36.0,550.0,532.5,2002.0,1469.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.4,0.4,1200.0,36.0,550.0,812.5,1812.0,999.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.2,0.4,1200.0,36.0,550.0,122.6,583.3,460.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.6,0.4,1200.0,36.0,550.0,367.9,1479.0,1111.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1200.0,36.0,550.0,506.9,1437.0,930.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1200.0,36.0,550.0,376.1,1562.0,1185.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.4,1200.0,36.0,550.0,711.4,1500.0,788.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,1200.0,36.0,550.0,678.6,1354.0,675.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.4,0.7,1200.0,36.0,550.0,20.8,312.5,291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,83.3,854.1,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1200.0,36.0,550.0,125.0,532.5,407.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.2,0.4,1200.0,36.0,550.0,122.6,583.3,460.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,36.0,550.0,229.1,1291.0,1061.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,36.0,550.0,367.9,1479.0,1111.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1200.0,36.0,550.0,376.1,1562.0,1185.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,36.0,550.0,532.5,2002.0,1469.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,1200.0,36.0,550.0,506.9,1437.0,930.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.4,0.4,1200.0,36.0,550.0,812.5,1812.0,999.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.4,1200.0,36.0,550.0,711.4,1500.0,788.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,1200.0,36.0,550.0,678.6,1354.0,675.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.4,0.7,1200.0,36.0,550.0,20.8,312.5,291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,83.3,854.1,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1200.0,36.0,550.0,125.0,532.5,407.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,640.0,36.0,550.0,208.3,500.0,291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,850.0,36.0,550.0,208.3,395.8,187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,940.0,36.0,550.0,208.3,750.0,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1060.0,36.0,550.0,208.3,1500.0,1291.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,36.0,550.0,208.3,1145.0,936.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1300.0,36.0,550.0,208.3,291.6,83.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,640.0,36.0,550.0,500.0,854.1,354.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,850.0,36.0,550.0,500.0,729.1,229.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,940.0,36.0,550.0,500.0,1145.0,645.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1060.0,36.0,550.0,500.0,2041.0,1541.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,36.0,550.0,500.0,1875.0,1375.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1300.0,36.0,550.0,500.0,583.3,83.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,640.0,36.0,550.0,104.1,375.0,270.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,850.0,36.0,550.0,104.1,212.6,108.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,940.0,36.0,550.0,104.1,583.3,479.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1060.0,36.0,550.0,104.1,1312.0,1207.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1200.0,36.0,550.0,104.1,532.5,428.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1300.0,36.0,550.0,104.1,145.8,41.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,640.0,36.0,550.0,376.1,729.1,353.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,850.0,36.0,550.0,376.1,572.3,196.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,376.1,1125.0,748.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1060.0,36.0,550.0,376.1,2041.0,1664.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1200.0,36.0,550.0,376.1,1562.0,1185.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1300.0,36.0,550.0,376.1,437.5,61.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,640.0,36.0,550.0,376.1,729.1,353.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,850.0,36.0,550.0,376.1,572.3,196.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,376.1,1125.0,748.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1060.0,36.0,550.0,376.1,2041.0,1664.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1200.0,36.0,550.0,376.1,1562.0,1185.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1300.0,36.0,550.0,376.1,437.5,61.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,640.0,36.0,550.0,678.6,1062.0,383.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,850.0,36.0,550.0,678.6,989.4,310.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,940.0,36.0,550.0,678.6,1437.0,758.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,1060.0,36.0,550.0,678.6,1895.0,1216.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,1200.0,36.0,550.0,678.6,1354.0,675.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,2.7,0.4,1300.0,36.0,550.0,678.6,770.8,92.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,640.0,36.0,550.0,83.3,270.8,187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,850.0,36.0,550.0,83.3,155.3,72.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,940.0,36.0,550.0,83.3,625.0,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1060.0,36.0,550.0,83.3,1708.0,1624.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,83.3,854.1,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1300.0,36.0,550.0,83.3,104.1,20.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,640.0,36.0,550.0,104.1,375.0,270.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,850.0,36.0,550.0,104.1,212.6,108.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,940.0,36.0,550.0,104.1,583.3,479.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1060.0,36.0,550.0,104.1,1312.0,1207.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1200.0,36.0,550.0,104.1,532.5,428.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.7,0.7,1300.0,36.0,550.0,104.1,145.8,41.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,640.0,36.0,550.0,376.1,729.1,353.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,850.0,36.0,550.0,376.1,572.3,196.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,376.1,1125.0,748.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1060.0,36.0,550.0,376.1,2041.0,1664.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1200.0,36.0,550.0,376.1,1562.0,1185.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,1300.0,36.0,550.0,376.1,437.5,61.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,0.0,550.0,189.6,1141.6,952.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,1.0,550.0,347.9,1554.1,1206.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,2.0,550.0,239.6,1206.2,966.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,3.0,550.0,166.7,964.6,797.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,4.0,550.0,300.0,1520.8,1220.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,5.0,550.0,268.7,1456.2,1187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,6.0,550.0,239.6,1310.4,1070.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,7.0,550.0,281.2,1414.6,1133.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,8.0,550.0,150.0,872.9,722.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,9.0,550.0,304.2,1285.4,981.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,10.0,550.0,206.2,1022.9,816.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,11.0,550.0,300.0,1393.7,1093.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,12.0,550.0,283.3,1197.9,914.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,13.0,550.0,208.3,1106.2,897.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,14.0,550.0,252.1,1206.2,954.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,15.0,550.0,250.0,1200.0,950.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,16.0,550.0,314.6,1485.4,1170.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,17.0,550.0,250.0,1208.3,958.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,18.0,550.0,181.2,1000.0,818.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,19.0,550.0,200.0,991.7,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,20.0,550.0,179.2,1133.3,954.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,21.0,550.0,122.9,777.1,654.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,22.0,550.0,268.7,1231.2,962.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,23.0,550.0,152.1,831.2,679.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,24.0,550.0,225.0,1260.4,1035.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,25.0,550.0,152.1,833.3,681.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,26.0,550.0,241.7,1162.5,920.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,27.0,550.0,168.7,943.7,775.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,28.0,550.0,331.2,1543.7,1212.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,29.0,550.0,150.0,872.9,722.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,30.0,550.0,181.2,1020.8,839.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,31.0,550.0,231.2,1150.0,918.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,32.0,550.0,158.3,993.7,835.4,0.0
